tweet_id,author_id,inbound,text,clean
803431,311464,True,"Paid £5 for wi-fi that doesn't work. Fantastic, thank you so much @VirginTrains","paid £5 for wi-fi that doesn't work. fantastic, thank you so much <user>"
803436,311465,True,"@VirginTrains @125861 Yes, but that's not the point, I used your website to book a window seat and this is what gets allocated!","<user> <user> yes, but that's not the point, i used your website to book a window seat and this is what gets allocated!"
803439,311465,True,"@VirginTrains @125861 Cheers, as a £168 window seat without a window is somewhat of a disappointment (&amp; it's lovely sunset 2nite)","<user> <user> cheers, as a £168 window seat without a window is somewhat of a disappointment (& it's lovely sunset 2nite)"
803440,311465,True,"@VirginTrains @125861 Thank you, because a £168 window seat without a window is somewhat of a disappointment :-)","<user> <user> thank you, because a £168 window seat without a window is somewhat of a disappointment :-)"
803437,311465,True,@virgintrains These are #notwindowseats SO STOP SELLING THEM AS SUCH!!! @125861 https://t.co/A94EPuR98w,<user> these are hashtag notwindowseats so stop selling them as such!!! <user> <url>
803442,311466,True,"@VirginTrains Hi, your delayrepay online form isn't working you can't enter a date...?","<user> hi, your delayrepay online form isn't working you can't enter a date...?"
803710,308485,True,@VirginTrains @120576 Thanks,<user> <user> thanks
790428,308485,True,@VirginTrains I am very surprised and disappointed that Virgin Trains East Coast have not been in touch... Have they acknowledged the tweet?,<user> i am very surprised and disappointed that virgin trains east coast have not been in touch... have they acknowledged the tweet?
803712,311539,True,"@VirginTrains @120576 He must have ESP. Just got off at Northallerton
🎉🎉🎉🎉🎉",<user> <user> he must have esp. just got off at northallerton <emoji> <emoji> <emoji> <emoji> <emoji>
803713,311539,True,Got to love the arsehole in B38 of the Quiet coach on @VirginTrains 15:30 KGX to  Glasgow. Only thing louder than his typing is his phone,got to love the arsehole in b38 of the quiet coach on <user> 15:30 kgx to glasgow. only thing louder than his typing is his phone
803715,311540,True,@VirginTrains No it didn't but thanks for the speedy response.,<user> no it didn't but thanks for the speedy response.
803717,311540,True,@VirginTrains Coaches F and U have always been the unreserved coaches on the 5.43. I board this train most days.,<user> coaches f and u have always been the unreserved coaches on the 5.43. i board this train most days.
803719,311540,True,@VirginTrains Is this now a permanent change for this service do you know?,<user> is this now a permanent change for this service do you know?
803721,311540,True,@VirginTrains any reason why 5 43 from Euston to cov has even less unreserved seating than normal? ST holders treated v badly by VT,<user> any reason why 5 43 from euston to cov has even less unreserved seating than normal? st holders treated v badly by vt
804477,311717,True,@VirginTrains Service is sooo sloow,<user> service is sooo sloow
804478,311717,True,Why is WiFi service on @virgintrains so bad?,why is wifi service on <user> so bad?
804481,300454,True,On @virgintrains home &amp; young man with special needs reading &amp; watching #harrypotter with parents. Books - best gift to world @188343,on <user> home & young man with special needs reading & watching hashtag harrypotter with parents. books - best gift to world <user>
804483,311718,True,"@VirginTrains Why am I not surprised, I mean the ticket on my cancelled train only cost £150 #bargain","<user> why am i not surprised, i mean the ticket on my cancelled train only cost £150 hashtag bargain"
804484,311718,True,@VirginTrains I suppose the anticipated 1st class complimentary upgrade on the bound to be packed 18:30 Glasgow train will soften the blow!;-) #worthatry,<user> i suppose the anticipated 1st class complimentary upgrade on the bound to be packed 18:30 glasgow train will soften the blow!;-) hashtag worthatry
804487,311718,True,Number of times used @VirginTrains in last month? 3. Number of times delayed/disrupted? 3!! #unreliable https://t.co/pIyLEFQbTC,number of times used <user> in last month? 3. number of times delayed/disrupted? 3!! hashtag unreliable <url>
804490,311719,True,@VirginTrains @121513 :'( miss u,<user> <user> :'( miss u
804492,311719,True,Obviously all trains to Southampton are cancelled / delayed. How could they not be with @121513 ? Missing @VirginTrains :(((,obviously all trains to southampton are cancelled / delayed. how could they not be with <user> ? missing <user> :(((
804495,311720,True,@VirginTrains still waiting for my refund from the 24th of September when will this be processed?,<user> still waiting for my refund from the 24th of september when will this be processed?
804486,311721,True,@VirginTrains @311718 Damaged wires yesterday surely should have been sorted before now,<user> <user> damaged wires yesterday surely should have been sorted before now
804498,311718,True,"@VirginTrains @311721 I came down the same route at 9:15 this morning &amp; travelling back same route, just think it was an easy option to cancel the Lancaster serv","<user> <user> i came down the same route at 9:15 this morning & travelling back same route, just think it was an easy option to cancel the lancaster serv"
804499,311721,True,@VirginTrains @311718 Dosnt help when something has gone wrong on 3 separate occasions each time he uses the trains. Suppose he is stood up to as no seats,<user> <user> dosnt help when something has gone wrong on 3 separate occasions each time he uses the trains. suppose he is stood up to as no seats
804497,311718,True,@311721 @VirginTrains And you have also upset my wife!!,<user> <user> and you have also upset my wife!!
804501,311721,True,@311718 @VirginTrains And that's not good.,<user> <user> and that's not good.
804502,311718,True,@311721 @VirginTrains I can vouch for that,<user> <user> i can vouch for that
804504,311722,True,@VirginTrains what does the error code 2039 mean on Wi-fi. Have paid twice and still same code?,<user> what does the error code 2039 mean on wi-fi. have paid twice and still same code?
804506,146946,True,Selfie with @VirginTrains 390006 at Lancaster. 🚄🚄🚄🚄 https://t.co/xjZ1wZxFLo,selfie with <user> 390006 at lancaster. <emoji> <emoji> <emoji> <emoji> <url>
805258,311892,True,"Llandudno to Glasgow Central with @120244 and @VirginTrains - fantastic route with tonnes of scenery, history and amazing trains! ☺️🚂🌍 https://t.co/bhCH2di6OO","llandudno to glasgow central with <user> and <user> - fantastic route with tonnes of scenery, history and amazing trains! <emoji> ️ <emoji> <emoji> <url>"
805260,311893,True,@VirginTrains Why short of staff ??,<user> why short of staff ??
805261,311893,True,"@VirginTrains No, I was told “no” regardless, that is for the paying customers. 1 Class Service is “complimentary” but not today. I’ve already paid  !!","<user> no, i was told “no” regardless, that is for the paying customers. 1 class service is “complimentary” but not today. i’ve already paid !!"
805262,311893,True,@VirginTrains Why not ? I’ve already paid for food in my ticket price.,<user> why not ? i’ve already paid for food in my ticket price.
805266,311893,True,@VirginTrains 18:23 EUS to BHI. No First Class service in coach L. Staff shortage. Can I have a sandwich from the shop ? TM says no ...,<user> 18:23 eus to bhi. no first class service in coach l. staff shortage. can i have a sandwich from the shop ? tm says no ...
805982,312063,True,Dear @VirginTrains. why isnt your wifi working on the 16:52 from Edinburgh?  Grrrr. #bored,dear <user> . why isnt your wifi working on the 16:52 from edinburgh? grrrr. hashtag bored
805985,312064,True,@VirginTrains Not seen any yet.,<user> not seen any yet.
805988,312064,True,@VirginTrains When someone appears I will ask. It's not very good that the train manager hasn't mentioned the lack of reservations at all.,<user> when someone appears i will ask. it's not very good that the train manager hasn't mentioned the lack of reservations at all.
805989,312064,True,@VirginTrains Still not seen any staff. What's the policy on reservations when the system is down?,<user> still not seen any staff. what's the policy on reservations when the system is down?
805991,312064,True,"@VirginTrains OK, understood. Could you please feedback to train managers that explaining this would be very helpful to passengers? Thanks.","<user> ok, understood. could you please feedback to train managers that explaining this would be very helpful to passengers? thanks."
805993,312064,True,"@VirginTrains Thanks, that's appreciated. For info, we got a new train manager at Preston (can tell by accent!) who did indeed mentioned reservations.","<user> thanks, that's appreciated. for info, we got a new train manager at preston (can tell by accent!) who did indeed mentioned reservations."
805986,312064,True,"@VirginTrains Hi. What's happened to seat reservations on the 18:15 BHM-EDI ? Everything showing unreserved, some guy has my seat/socket!","<user> hi. what's happened to seat reservations on the 18:15 bhm-edi ? everything showing unreserved, some guy has my seat/socket!"
806881,312063,True,@VirginTrains Nope. Cant find it.,<user> nope. cant find it.
805983,312063,True,@VirginTrains Phone saying not connected to internet even tho am connected to your wifi.,<user> phone saying not connected to internet even tho am connected to your wifi.
806885,312265,True,@VirginTrains was told I’d be receiving a refund of £115 within 5-7 working days and it’s now been 10. When can I expect the refund?,<user> was told i’d be receiving a refund of £115 within 5-7 working days and it’s now been 10. when can i expect the refund?
806887,312266,True,"@VirginTrains I've applied for a few jobs with yourselves and not heard back for 10+ weeks, I know you place emphasis on emailing everyone about outcomes","<user> i've applied for a few jobs with yourselves and not heard back for 10+ weeks, i know you place emphasis on emailing everyone about outcomes"
806891,312266,True,"@VirginTrains I have, but I've had no responses whatsoever, and the recruitment phone line always goes to answerphone.","<user> i have, but i've had no responses whatsoever, and the recruitment phone line always goes to answerphone."
806893,312266,True,"@VirginTrains Will do :) Thanks PA and MM, it's this kind of attention to stuff going on that draws me to VT; you should be absolutely proud of yourselves","<user> will do :) thanks pa and mm, it's this kind of attention to stuff going on that draws me to vt; you should be absolutely proud of yourselves"
806890,312266,True,"@VirginTrains ...which is an absolutely brilliant trait, might I add. Just trying to chase up a couple of loose ends that I hadn't heard back from.","<user> ...which is an absolutely brilliant trait, might i add. just trying to chase up a couple of loose ends that i hadn't heard back from."
806888,312266,True,Hey @VirginTrains - any chance you could get a member of your Talent Team to get in touch with me? Been trying to reach them for weeks...,hey <user> - any chance you could get a member of your talent team to get in touch with me? been trying to reach them for weeks...
806895,312267,True,@VirginTrains @120576 Thank you!,<user> <user> thank you!
806896,312267,True,THANK YOU Malcom and Brian on the @VirginTrains Edinburgh - Kings X 16:00 service for being bright bright stars after a long week on tour ⭐️,thank you malcom and brian on the <user> edinburgh - kings x 16:00 service for being bright bright stars after a long week on tour <emoji> ️
807695,312464,True,Despite taking on folk from a cancelled train &amp;  2 extra stops staff on 18:07 @VirginTrains to Liverpool are as wonderful &amp; helpful as ever,despite taking on folk from a cancelled train & 2 extra stops staff on 18:07 <user> to liverpool are as wonderful & helpful as ever
807697,309101,True,@VirginTrains Or cold nachos .... point of me booking this was to get a hot meal :(,<user> or cold nachos .... point of me booking this was to get a hot meal :(
807699,309101,True,@VirginTrains Duplicate of sandwich I had earlier. can smell hot food and not got none 😭 Needed something warm as still to travel to Gatwick thx,<user> duplicate of sandwich i had earlier. can smell hot food and not got none <emoji> needed something warm as still to travel to gatwick thx
807702,309101,True,And now being told no hot food as “I’ve messed up” great @virgintrains,and now being told no hot food as “i’ve messed up” great <user>
807704,312465,True,@VirginTrains I booked a train for Saturday which it seems is no longer going. I received no email &amp; there's no info on the app... Help!,<user> i booked a train for saturday which it seems is no longer going. i received no email & there's no info on the app... help!
807706,312466,True,@VirginTrains 1903 Euston to Birmingham at the Euston gate,<user> 1903 euston to birmingham at the euston gate
807709,312466,True,@VirginTrains I really wish I had.  I commute daily.  I'll try and find him because he was ace - even compared to the 99% great service I get as normal,<user> i really wish i had. i commute daily. i'll try and find him because he was ace - even compared to the 99% great service i get as normal
807707,312466,True,"Thank you @VirginTrains and the exemplary team member who still put me on 1903 after I ignored him.  If you find him, tell him I'm sorry !","thank you <user> and the exemplary team member who still put me on 1903 after i ignored him. if you find him, tell him i'm sorry !"
807711,310048,True,One of the many reasons why @VirginTrains First Class Lounge is awesome!! https://t.co/Kz33AbLPBe,one of the many reasons why <user> first class lounge is awesome!! <url>
807714,312467,True,@VirginTrains How do I tell the difference? It doesn’t say E or M. Thanks,<user> how do i tell the difference? it doesn’t say e or m. thanks
807715,312467,True,@VirginTrains Ah it says ‘Mobile Ticket’ at the top,<user> ah it says ‘mobile ticket’ at the top
807718,312467,True,@VirginTrains Is it open now??,<user> is it open now??
807720,312467,True,@VirginTrains Thanks for your help,<user> thanks for your help
807716,312467,True,"@VirginTrains hi,I have an e-tix via the app for use on Saturday.It has doesn’t have an activation button to kick start it.What should I do?","<user> hi,i have an e-tix via the app for use on saturday.it has doesn’t have an activation button to kick start it.what should i do?"
807698,309101,True,@VirginTrains Thank you,<user> thank you
807722,312468,True,This dinner @VirginTrains is very pleasant but are you trying to make me lose weight. I know I need to but... https://t.co/lSg1CyCbxX,this dinner <user> is very pleasant but are you trying to make me lose weight. i know i need to but... <url>
808518,312656,True,@VirginTrains Ahh never mind. Thanks though!,<user> ahh never mind. thanks though!
808519,312656,True,@VirginTrains Can I upgrade to first class on the train or is this only at weekends?,<user> can i upgrade to first class on the train or is this only at weekends?
808521,312657,True,@VirginTrains @127472 Sounds like a good reason not to frack!,<user> <user> sounds like a good reason not to frack!
808522,312657,True,@VirginTrains @127472 I think they are testing it now in the desert?,<user> <user> i think they are testing it now in the desert?
808526,312657,True,@VirginTrains @127472 Sounds incredible. Landscape/ wildlife wouldn't be spoiled either 👌,<user> <user> sounds incredible. landscape/ wildlife wouldn't be spoiled either <emoji>
808523,312657,True,@VirginTrains @127472 On the One Show tonight he said they are working on a super train flying over underground tunnel track for future travel,<user> <user> on the one show tonight he said they are working on a super train flying over underground tunnel track for future travel
808524,312657,True,@VirginTrains @127472 Erm!!!!  Autochecker,<user> <user> erm!!!! autochecker
808528,312657,True,London to Edinburgh...  we Glasgow @VirginTrains 45mins! 😮 wow @127472,london to edinburgh... we glasgow <user> 45mins! <emoji> wow <user>
808530,312658,True,"Chortling at @127472 on @312659 . My Glasgow to London on @virgintrains took 10 hours last month. Yep, 10 hours.","chortling at <user> on <user> . my glasgow to london on <user> took 10 hours last month. yep, 10 hours."
808532,216943,True,"@VirginTrains If @SW_Help have bus replacements since booking advance tickets which means I can’t get my specified train, can I change it?","<user> if <user> have bus replacements since booking advance tickets which means i can’t get my specified train, can i change it?"
808534,312660,True,@VirginTrains @127472 OH = Overheard,<user> <user> oh = overheard
808537,312660,True,@VirginTrains @127472 No need to apologise! Every day is a learning opportunity.,<user> <user> no need to apologise! every day is a learning opportunity.
808535,312660,True,"OH on @virgintrains from Birmingham:
""My last train had plugs but no electricity. I hope @127472 has a better plan.""
Umm...what?","oh on <user> from birmingham: ""my last train had plugs but no electricity. i hope <user> has a better plan."" umm...what?"
241859,173426,True,"@VirginTrains 9WT9K7F8 no new reference not paying £80 extra  on £99 ticket, have told children we're not going now because of extra charge","<user> 9wt9k7f8 no new reference not paying £80 extra on £99 ticket, have told children we're not going now because of extra charge"
241861,173426,True,@VirginTrains shame wasted tickets and money and sad children,<user> shame wasted tickets and money and sad children
241862,173426,True,"@VirginTrains He said he needed to charge £80 admin fee, cancel my tickets and rebook them","<user> he said he needed to charge £80 admin fee, cancel my tickets and rebook them"
809190,312814,True,@VirginTrains No phone / internet signal on a Voyager via my phone but a decent signal (with some obvious exceptions) on a Pendelino...,<user> no phone / internet signal on a voyager via my phone but a decent signal (with some obvious exceptions) on a pendelino...
809191,312814,True,@VirginTrains Standard Coach K,<user> standard coach k
809194,312814,True,"@VirginTrains What can we do about the signal being much worse on a Voyager vs Pendelino on same route?
Surely a priority for free wi fi ?!",<user> what can we do about the signal being much worse on a voyager vs pendelino on same route? surely a priority for free wi fi ?!
809196,129273,True,@VirginTrains @127472 Go Boss🤣#virginfamily https://t.co/GLC5svra01,<user> <user> go boss <emoji> hashtag virginfamily <url>
809198,312815,True,@VirginTrains why are there no advance tickets available between Euston and Preston on 29 Dec? £88 for a single is a rip off.,<user> why are there no advance tickets available between euston and preston on 29 dec? £88 for a single is a rip off.
809200,137503,True,Good idea to take it before u get on the @VirginTrains - because ur chances of sending it with their WiFi 👎🏻 make sure u eat before as well! https://t.co/bgmGMIaU3k,good idea to take it before u get on the <user> - because ur chances of sending it with their wifi <emoji> <emoji> make sure u eat before as well! <url>
809387,312863,True,@VirginTrains Done politely and professionally by the train manager on the 19.55 from Piccadilly. Excellent service today... as ever.,<user> done politely and professionally by the train manager on the 19.55 from piccadilly. excellent service today... as ever.
809389,312864,True,@312863 @VirginTrains Proper Tory behaviour this.,<user> <user> proper tory behaviour this.
809390,312863,True,@312864 @VirginTrains What nonsense.,<user> <user> what nonsense.
809391,312865,True,@312863 @312864 @VirginTrains Got to protect Richard Branson’s profits at all times eh.,<user> <user> <user> got to protect richard branson’s profits at all times eh.
809392,243477,True,@312865 @312863 @312864 @VirginTrains It's not just VT who do this...,<user> <user> <user> <user> it's not just vt who do this...
809388,312863,True,Fare dodger on my London bound Pendolino just been hit with a £160 fare. Good on you @VirginTrains,fare dodger on my london bound pendolino just been hit with a £160 fare. good on you <user>
809807,312953,True,@VirginTrains Should I have received a email,<user> should i have received a email
809809,312953,True,@VirginTrains I put in claim for delay on 30th sept and still not heard! How long does it usually take?,<user> i put in claim for delay on 30th sept and still not heard! how long does it usually take?
809811,312954,True,@VirginTrains They told the train staff they didn't have tickets!!!,<user> they told the train staff they didn't have tickets!!!
809812,312954,True,@VirginTrains Already been through and let them. It's a little awkward in from of the family.,<user> already been through and let them. it's a little awkward in from of the family.
809815,312954,True,@VirginTrains I have booked a first class ticket and working and a family of 4 with no tickets sit in first class and don't have tickets,<user> i have booked a first class ticket and working and a family of 4 with no tickets sit in first class and don't have tickets
809817,312954,True,@VirginTrains and making it impossible to work! Total waste of money....,<user> and making it impossible to work! total waste of money....
809819,312955,True,@VirginTrains @1685 That's my point. They werent ptepated to help,<user> <user> that's my point. they werent ptepated to help
809823,312955,True,@VirginTrains @1685 We had a group booking. Was told to book in with them half hour before. Point is those 3 staff fobbed us off and continued to chat.,<user> <user> we had a group booking. was told to book in with them half hour before. point is those 3 staff fobbed us off and continued to chat.
809824,312955,True,@VirginTrains @1685 Conditions on this train disgusting. Stinking and dirty,<user> <user> conditions on this train disgusting. stinking and dirty
809826,312955,True,"@VirginTrains @1685 Sitting amongst ptevioys passengers rubbish, a non functioning toilet, over heated and horrendous stench","<user> <user> sitting amongst ptevioys passengers rubbish, a non functioning toilet, over heated and horrendous stench"
809827,312955,True,@VirginTrains @1685 They need to be spoken too and I will be taking further action. If assistance is tequired it should be sorted.,<user> <user> they need to be spoken too and i will be taking further action. if assistance is tequired it should be sorted.
809830,312955,True,@VirginTrains @1685 No I was told to check in with them.  staff stood there without helping a large group and a poorly student who ended up needing a wheelchair,<user> <user> no i was told to check in with them. staff stood there without helping a large group and a poorly student who ended up needing a wheelchair
809831,312955,True,@VirginTrains @1685 We had great assistance liverpool end tbis morning. Obvs staff wanted to go home for their tea.discriminatory against disability and school,<user> <user> we had great assistance liverpool end tbis morning. obvs staff wanted to go home for their tea.discriminatory against disability and school
809833,312955,True,@VirginTrains @1685 Also students sitting in other peoples beer cans is horrendous. Tbis train has not been cleaned. Toilet not working... ♿ again,<user> <user> also students sitting in other peoples beer cans is horrendous. tbis train has not been cleaned. toilet not working... <emoji> again
809836,312955,True,@VirginTrains @1685 8.07 frim Euston to Liverpool. Euston staff.,<user> <user> 8.07 frim euston to liverpool. euston staff.
809838,312955,True,@VirginTrains @1685 And the staff too i hope,<user> <user> and the staff too i hope
809834,312955,True,@VirginTrains @1685 The disabilities act requires reasonable adjustments from companies with people with disabilities. I consider asking for assistance this.,<user> <user> the disabilities act requires reasonable adjustments from companies with people with disabilities. i consider asking for assistance this.
809828,312955,True,"@VirginTrains @1685 Train manager turning heat down, no excuses for your staff at Euston. Thats our main issue, completely unacceptable, treated appallingly","<user> <user> train manager turning heat down, no excuses for your staff at euston. thats our main issue, completely unacceptable, treated appallingly"
809840,312955,True,@VirginTrains @1685 Oh i will.,<user> <user> oh i will.
809841,312955,True,@VirginTrains @1685 Your website states that we make sure everyone who requires assistance during your journey gets it wether you book it or not....,<user> <user> your website states that we make sure everyone who requires assistance during your journey gets it wether you book it or not....
809822,312956,True,@312955 @VirginTrains @1685 There is also a terrible smell in Coach E on the from the toilets that are currently out of action on the 8.07 serv to Lpool #virgintrains,<user> <user> <user> there is also a terrible smell in coach e on the from the toilets that are currently out of action on the 8.07 serv to lpool hashtag virgintrains
809842,312957,True,@312956 @312955 @VirginTrains @1685 That's Eddie that guard - he's had a dodgy stomach all week...our office stinks.,<user> <user> <user> <user> that's eddie that guard - he's had a dodgy stomach all week...our office stinks.
809820,312955,True,@VirginTrains @1685. No staff to help our group and wheelchair student apparently #virgintrains https://t.co/0GbmjmDgo1,<user> <user> . no staff to help our group and wheelchair student apparently hashtag virgintrains <url>
809843,GWRHelp,False,@312465 @VirginTrains 2/2 Can you DM the booking reference please? Phil. https://t.co/Fg4VGS9qNo,<user> <user> 2/2 can you dm the booking reference please? phil. <url>
809844,312465,True,@GWRHelp I booked a train for Saturday which it seems is no longer going. I booked with @VirginTrains but they sent me to you. Can you help?,<user> i booked a train for saturday which it seems is no longer going. i booked with <user> but they sent me to you. can you help?
810600,313140,True,@VirginTrains Yes dahling,<user> yes dahling
810603,313140,True,@VirginTrains Well that’s useful isn’t it. *queues up for the communal power socket serving an entire carriage full*....not,<user> well that’s useful isn’t it. *queues up for the communal power socket serving an entire carriage full*....not
810601,313140,True,Not quite sure why @VirginTrains have this prestigious reputation for They don’t even have power outlets 😕,not quite sure why <user> have this prestigious reputation for they don’t even have power outlets <emoji>
810606,313141,True,@VirginTrains sent you a DM ^PA,<user> sent you a dm ^pa
810607,313141,True,"@VirginTrains i didnt send one incase you didnt respond, will pop you one now","<user> i didnt send one incase you didnt respond, will pop you one now"
810610,313141,True,@VirginTrains so you respond to DMS at all?,<user> so you respond to dms at all?
810612,313142,True,@VirginTrains cycle carriage door not opened by staff at MK. Now making totally unnecessary trip to Euston just to return to MK.,<user> cycle carriage door not opened by staff at mk. now making totally unnecessary trip to euston just to return to mk.
810609,313141,True,@VirginTrains just DMED you matey,<user> just dmed you matey
810615,313143,True,"@VirginTrains No, I'd gone all the way to my seat, was hungry, and didn't think the nice buffet man could have done anything anyway if that's how it is.","<user> no, i'd gone all the way to my seat, was hungry, and didn't think the nice buffet man could have done anything anyway if that's how it is."
810616,313143,True,"It's alright @VirginTrains , I didn't want the rest anyway. Not like it was my tea after a long day or anything.......😔 https://t.co/XA2R3Im8NG","it's alright <user> , i didn't want the rest anyway. not like it was my tea after a long day or anything....... <emoji> <url>"
810619,313144,True,"really impressed with @VirginTrains customer service, refund has already been processed for yesterday’s delay without asking for one","really impressed with <user> customer service, refund has already been processed for yesterday’s delay without asking for one"
810621,313145,True,@VirginTrains @SW_Help  https://t.co/nqrVuG0Kyu,<user> <user> <url>
810622,313145,True,Really hope I make my @VirginTrains due to the @SW_Help delays! #panicking #pleasedontgowithoutme,really hope i make my <user> due to the <user> delays! hashtag panicking hashtag pleasedontgowithoutme
810625,313146,True,@VirginTrains it does https://t.co/WcUYME8qAP,<user> it does <url>
810626,313146,True,@VirginTrains sort ur wifi out man i’m on this fkn train for 4 hours with nothing to do and i want to watch the new episode of riverdale,<user> sort ur wifi out man i’m on this fkn train for 4 hours with nothing to do and i want to watch the new episode of riverdale
811291,313294,True,"@VirginTrains @126035 Ha! While I waited for a delayed electric train, 3 Virginia trains came and went pausing for long periods and polluting the enclosed station","<user> <user> ha! while i waited for a delayed electric train, 3 virginia trains came and went pausing for long periods and polluting the enclosed station"
811292,313294,True,@126035 @VirginTrains https://t.co/xDcaeCQ1ic,<user> <user> <url>
811294,313295,True,@VirginTrains can you advise which coach is unreserved on the London Euston to Manchester Piccadilly service please.,<user> can you advise which coach is unreserved on the london euston to manchester piccadilly service please.
811297,313296,True,@VirginTrains @127472 Does Richard Branson ever travel first class on Virgin-Isincerely doubt it! £560 for 2 returns from Preston to London no Drinks trolley even,<user> <user> does richard branson ever travel first class on virgin-isincerely doubt it! £560 for 2 returns from preston to london no drinks trolley even
811298,313296,True,@VirginTrains @127472 Does he know anything about prompt refunds?,<user> <user> does he know anything about prompt refunds?
811303,313142,True,"@VirginTrains Not staff at fault so much as anti-cyclist rule. Max 4 cycles/train, pain in the arse to book and then fails - result: 2 hour delay! 0/10.","<user> not staff at fault so much as anti-cyclist rule. max 4 cycles/train, pain in the arse to book and then fails - result: 2 hour delay! 0/10."
811306,313142,True,@VirginTrains Good for you but surely even one occurrence shows rule is broken &amp; needs review. Must happen every day!,<user> good for you but surely even one occurrence shows rule is broken & needs review. must happen every day!
811307,313142,True,@VirginTrains No other provider has rule =&gt; no such delays. Better service than yours! #anticyclist,<user> no other provider has rule => no such delays. better service than yours! hashtag anticyclist
811304,313142,True,@VirginTrains Why so few for a 12-carriage train? Why aren’t staff more organised to let those on/off?,<user> why so few for a 12-carriage train? why aren’t staff more organised to let those on/off?
810613,313142,True,"@VirginTrains @virgintrains why the unnecessary booking rule for those wanting to carry bikes? Anti-cyclist rule fails again - awful service, never again","<user> <user> why the unnecessary booking rule for those wanting to carry bikes? anti-cyclist rule fails again - awful service, never again"
751605,299641,True,"@VirginTrains Euston, the 16:03","<user> euston, the 16:03"
811312,313297,True,Rather like this @VirginTrains @nationalrailenq https://t.co/3olrvLyNZg,rather like this <user> <user> <url>
811828,313434,True,@VirginTrains It’s crazy. Must be 30c in here.,<user> it’s crazy. must be 30c in here.
811829,313435,True,"@VirginTrains @313434 Also hot as an oven on the 20:03 ldn-Wolvo, people are melting on here 😔🔥🔥🔥","<user> <user> also hot as an oven on the 20:03 ldn-wolvo, people are melting on here <emoji> <emoji> <emoji> <emoji>"
811833,313434,True,@VirginTrains @313435 Easier said than done when the carriage is so full unfortunately. Bodies everywhere!,<user> <user> easier said than done when the carriage is so full unfortunately. bodies everywhere!
811834,313435,True,@313434 @VirginTrains Ben just know you aren’t suffering alone!,<user> <user> ben just know you aren’t suffering alone!
811835,313434,True,@313435 @VirginTrains  https://t.co/oIpGTV62HJ,<user> <user> <url>
811830,313434,True,@VirginTrains Please do. My hair is starting to combust.,<user> please do. my hair is starting to combust.
811831,313434,True,90000000°C on the @VirginTrains from LDN to GLA. The fun of the 1st off peak train home! 🔥🔥 🌡#needwater #aircon,90000000°c on the <user> from ldn to gla. the fun of the 1st off peak train home! <emoji> <emoji> <emoji> hashtag needwater hashtag aircon
811837,204597,True,@VirginTrains just off your 17:30 from Glasgow to Birmingham service. Your staff were excellent.,<user> just off your 17:30 from glasgow to birmingham service. your staff were excellent.
811839,140065,True,"@VirginTrains Oh shame, I wanted to buy balloons 🎈😪","<user> oh shame, i wanted to buy balloons <emoji> <emoji>"
742036,140065,True,@VirginTrains Will we see PA and MM get married one day?,<user> will we see pa and mm get married one day?
811295,313295,True,@VirginTrains Sorry thought it was the same coach on each service.  16:20 tomorrow,<user> sorry thought it was the same coach on each service. 16:20 tomorrow
811846,313438,True,"@VirginTrains I honestly think that the seats that are called 'window',but don't actually have a window next to them should be called 'wall'","<user> i honestly think that the seats that are called 'window',but don't actually have a window next to them should be called 'wall'"
812780,313665,True,@VirginTrains loved ur train manager on the bham-Euston 🚂 who came on every time saying “Bing-bong!” On the tannoy - made me smile &amp; my day!,<user> loved ur train manager on the bham-euston <emoji> who came on every time saying “bing-bong!” on the tannoy - made me smile & my day!
812782,313666,True,@VirginTrains Not advance tickets,<user> not advance tickets
812783,313666,True,@VirginTrains is there a cost for cancelling train tickets I booked online,<user> is there a cost for cancelling train tickets i booked online
812786,313667,True,@VirginTrains Even if it's an advance and bought direct. I don't have a ticket only on the app,<user> even if it's an advance and bought direct. i don't have a ticket only on the app
812787,313667,True,@VirginTrains train cancelled. Does delay repay apply as I arrived back over an hour late,<user> train cancelled. does delay repay apply as i arrived back over an hour late
812790,120576,True,@VirginTrains @313668 #CurryNight! ^JW,<user> <user> hashtag currynight ! ^jw
812791,313668,True,All meals today provided by @VirginTrains - oh &amp; a couple of drinks #Tilted(notbalanced)Diet #Geddit?? https://t.co/Ura0auN3bb,all meals today provided by <user> - oh & a couple of drinks hashtag tilted (notbalanced)diet hashtag geddit ?? <url>
812990,250207,True,@VirginTrains when we u b in a position to inform customers ? At moment I have been told Unions voted for industrial action ?,<user> when we u b in a position to inform customers ? at moment i have been told unions voted for industrial action ?
812993,250207,True,@VirginTrains and if u listen to ur staff and treat them fairly it will all work ok great and be resolved 👍,<user> and if u listen to ur staff and treat them fairly it will all work ok great and be resolved <emoji>
812994,250207,True,@VirginTrains thanks for info so basically plan for disruption &amp; a limited service due to the industrial action before &amp; after Christmas 😁,<user> thanks for info so basically plan for disruption & a limited service due to the industrial action before & after christmas <emoji>
812991,250207,True,"@VirginTrains are u planning to run a service at all on the 22nd, 23rd &amp;27th if industrial action takes place or will it b alternative route","<user> are u planning to run a service at all on the 22nd, 23rd &27th if industrial action takes place or will it b alternative route"
